homestatecode,salestatecode,month,year,txn_count,salestatename,homestatename
19,02,7,2024,14,HIMACHAL PRADESH,WEST BENGAL
20,02,7,2024,59,HIMACHAL PRADESH,JHARKHAND
10,03,7,2024,936,PUNJAB,BIHAR
23,03,7,2024,9,PUNJAB,MADHYA PRADESH
27,03,7,2024,1,PUNJAB,MAHARASHTRA
19,05,7,2024,5,UTTARAKHAND,WEST BENGAL
08,06,7,2024,1359,HARYANA,RAJASTHAN
09,06,7,2024,29516,HARYANA,UTTAR PRADESH
28,06,7,2024,1,HARYANA,ANDHRA PRADESH
29,06,7,2024,1,HARYANA,KARNATAKA
01,07,7,2024,49,DELHI,JAMMU AND KASHMIR
13,07,7,2024,1,DELHI,NAGALAND
22,07,7,2024,394,DELHI,CHHATTISGARH
36,07,7,2024,13,DELHI,TELANGANA
07,08,7,2024,116,RAJASTHAN,DELHI
06,09,7,2024,637,UTTAR PRADESH,HARYANA
27,10,7,2024,325,BIHAR,MAHARASHTRA
09,16,7,2024,2,TRIPURA,UTTAR PRADESH
18,16,7,2024,15,TRIPURA,ASSAM
07,19,7,2024,46,WEST BENGAL,DELHI
10,19,7,2024,3187,WEST BENGAL,BIHAR
16,19,7,2024,2,WEST BENGAL,TRIPURA
22,19,7,2024,5,WEST BENGAL,CHHATTISGARH
29,19,7,2024,2,WEST BENGAL,KARNATAKA
06,22,7,2024,11,CHHATTISGARH,HARYANA
08,22,7,2024,3,CHHATTISGARH,RAJASTHAN
19,22,7,2024,2,CHHATTISGARH,WEST BENGAL
27,23,7,2024,169,MADHYA PRADESH,MAHARASHTRA
05,24,7,2024,19,GUJARAT,UTTARAKHAND
08,24,7,2024,894,GUJARAT,RAJASTHAN
10,24,7,2024,4000,GUJARAT,BIHAR
18,24,7,2024,2,GUJARAT,ASSAM
20,24,7,2024,163,GUJARAT,JHARKHAND
22,24,7,2024,50,GUJARAT,CHHATTISGARH
28,24,7,2024,5,GUJARAT,ANDHRA PRADESH
32,24,7,2024,4,GUJARAT,KERALA
33,24,7,2024,3,GUJARAT,TAMIL NADU
06,27,7,2024,225,MAHARASHTRA,HARYANA
07,27,7,2024,55,MAHARASHTRA,DELHI
10,27,7,2024,14338,MAHARASHTRA,BIHAR
28,27,7,2024,30,MAHARASHTRA,ANDHRA PRADESH
32,27,7,2024,3,MAHARASHTRA,KERALA
36,27,7,2024,18,MAHARASHTRA,TELANGANA
05,29,7,2024,1,KARNATAKA,UTTARAKHAND
10,29,7,2024,241,KARNATAKA,BIHAR
20,29,7,2024,3,KARNATAKA,JHARKHAND
28,29,7,2024,12,KARNATAKA,ANDHRA PRADESH
01,30,7,2024,1,GOA,JAMMU AND KASHMIR
07,30,7,2024,2,GOA,DELHI
05,01,1,2025,14,JAMMU AND KASHMIR,UTTARAKHAND
19,01,1,2025,19,JAMMU AND KASHMIR,WEST BENGAL
22,01,1,2025,94,JAMMU AND KASHMIR,CHHATTISGARH
20,03,1,2025,42,PUNJAB,JHARKHAND
10,04,1,2025,24,CHANDIGARH,BIHAR
09,05,1,2025,15621,UTTARAKHAND,UTTAR PRADESH
33,05,1,2025,1,UTTARAKHAND,TAMIL NADU
07,06,1,2025,877,HARYANA,DELHI
